TIMESTAMP,U_[R350-B],V_[R350-B],W_[R350-B],T_SONIC_[R350-B],SA_DIAG_TYPE_[R350-B],SA_DIAG_VAL_[R350-B],INC_XY_[R350-B],DATA_SIZE_[IRGA75-A],STATUS_CODE_[IRGA75-A],GA_DIAG_CODE_[IRGA75-A],AGC_[IRGA75-A],H2O_CONC_[IRGA75-A],CO2_CONC_[IRGA75-A],T_BOX_[IRGA75-A],PRESS_BOX_[IRGA75-A],COOLER_V_[IRGA75-A],DATA_SIZE_[QCL-C2],STATUS_CODE_[QCL-C2],CH4_DRY_[QCL-C2],EMPTY_1_[QCL-C2],EMPTY_2_[QCL-C2],H2O_DRY_[QCL-C2],T_CELL_[QCL-C2],PRESS_CELL_[QCL-C2],STATUS_WORD_[QCL-C2],VICI_[QCL-C2],index,U_[R350-B]_TURB,V_[R350-B]_TURB,W_[R350-B]_TURB,CH4_DRY_[QCL-C2]_TURB
2023-05-12 17:30:00.500,-0.41,0.09,0.18,289.32,1.0,0.0,0.0,16.0,0,251.0,68.75,16747.728,20.5009,10.28,831.0,1.288,34.0,96.0,2002.205,0.0,0.0,9198217.0,296.604,40.68598704256,5.036,0.0,2023-05-12 17:30:00.500,0.02184128070073471,-0.004291681677981986,0.12849525879722362,-2.684196233333296
2023-05-12 17:30:00.550,-0.4,0.07,0.17,289.31,2.0,40.0,0.0,16.0,0,251.0,68.75,16747.533,20.4985,10.28,831.0,1.288,34.0,96.0,2005.854,0.0,0.0,9192702.0,296.604,40.68598704256,5.036,0.0,2023-05-12 17:30:00.550,0.03716800300981915,-0.021537881048647806,0.12026967732674643,0.9648037666668188
2023-05-12 17:30:00.600,-0.41,0.07,0.17,289.31,3.0,0.0,0.0,16.0,0,251.0,68.75,16747.211,20.4968,10.28,831.0,1.288,34.0,96.0,2004.021,0.0,0.0,9195641.0,296.604,40.68598704256,5.036,0.0,2023-05-12 17:30:00.600,0.027492970913251535,-0.0237817051266198,0.11910391258311305,-0.8681962333332649
2023-05-12 17:30:00.650,-0.41,0.09,0.14,289.3,4.0,0.0,0.0,16.0,0,251.0,68.75,16747.251,20.5105,10.28,831.0,1.288,34.0,97.0,2004.021,0.0,0.0,9195641.0,296.604,40.68598704256,5.036,0.0,2023-05-12 17:30:00.650,0.026626353419422932,-0.004291681677981986,0.08878250166457335,-0.8681962333332649
2023-05-12 17:30:00.700,-0.41,0.1,0.15,289.3,5.0,0.0,0.0,16.0,0,251.0,68.75,16747.24,20.5057,10.28,831.0,1.2895,34.0,97.0,2004.021,0.0,0.0,9195641.0,296.604,40.68598704256,5.036,0.0,2023-05-12 17:30:00.700,0.023202374223328492,0.005453330046336936,0.09844226941320991,-0.8681962333332649
2023-05-12 17:30:00.750,-0.4,0.11,0.15,289.31,6.0,1.0,0.0,16.0,0,251.0,68.75,16747.222,20.5072,10.28,831.0,1.287,34.0,96.0,2005.385,0.0,0.0,9205415.0,296.604,40.69931927936,5.036,0.0,2023-05-12 17:30:00.750,0.030649695303473723,0.01744216584862784,0.0993396126223173,0.49580376666676784
2023-05-12 17:30:00.800,-0.39,0.09,0.15,289.3,1.0,0.0,0.0,16.0,0,251.0,68.75,16747.318,20.5007,10.28,831.0,1.289,34.0,97.0,2005.385,0.0,0.0,9205415.0,296.604,40.69931927936,5.036,0.0,2023-05-12 17:30:00.800,0.04478014943288622,0.00019596647796201881,0.10104222043500267,0.49580376666676784
2023-05-12 17:30:00.850,-0.38,0.11,0.15,289.28,2.0,40.0,0.0,16.0,0,251.0,68.75,16747.276,20.5071,10.28,831.0,1.2885,34.0,96.0,2004.047,0.0,0.0,9198828.0,296.604,40.69931927936,5.036,0.0,2023-05-12 17:30:00.850,0.049999759496609064,0.02192981400457186,0.10167114210958408,-0.8421962333331976
2023-05-12 17:30:00.900,-0.4,0.11,0.13,289.3,3.0,0.0,0.0,16.0,0,251.0,68.75,16747.37,20.5005,10.28,831.0,1.288,34.0,97.0,2004.047,0.0,0.0,9198828.0,296.604,40.69931927936,5.036,0.0,2023-05-12 17:30:00.900,0.033042231662817834,0.01744216584862784,0.07948323405599217,-0.8421962333331976
2023-05-12 17:30:00.950,-0.41,0.1,0.14,289.3,4.0,0.0,0.0,16.0,0,251.0,68.75,16747.41,20.505,10.28,831.0,1.288,34.0,96.0,2001.104,0.0,0.0,9201680.0,296.604,40.69931927936,5.036,0.0,2023-05-12 17:30:00.950,0.024398642403000548,0.005453330046336936,0.08851408013004736,-3.7851962333331812
2023-05-12 17:30:01.000,-0.41,0.09,0.15,289.31,5.0,0.0,0.0,16.0,0,251.0,68.75,16747.282,20.5053,10.260000000000003,831.0,1.2885,34.0,97.0,2001.104,0.0,0.0,9201680.0,296.604,40.69931927936,5.036,0.0,2023-05-12 17:30:01.000,0.025430085239750877,-0.004291681677981986,0.09871069094773591,-3.7851962333331812
2023-05-12 17:30:01.050,-0.42,0.09,0.15,289.32,6.0,1.0,0.0,16.0,0,251.0,68.75,16747.237,20.5027,10.260000000000003,831.0,1.2885,34.0,96.0,2004.613,0.0,0.0,9199829.0,296.604,40.70065250304,5.036,0.0,2023-05-12 17:30:01.050,0.015755053143183262,-0.006535505755953995,0.09754492620410253,-0.2761962333331667
2023-05-12 17:30:01.100,-0.42,0.09,0.15,289.32,1.0,0.0,0.0,16.0,0,251.0,68.75,16746.978,20.4995,10.28,831.0,1.2885,34.0,97.0,2004.613,0.0,0.0,9199829.0,296.604,40.70065250304,5.036,0.0,2023-05-12 17:30:01.100,0.015755053143183262,-0.006535505755953995,0.09754492620410253,-0.2761962333331667
2023-05-12 17:30:01.150,-0.42,0.09,0.13,289.33,2.0,40.0,0.0,16.0,0,251.0,68.75,16747.007,20.4981,10.28,831.0,1.2885,34.0,96.0,1996.797,0.0,0.0,9192048.0,296.604,40.70065250304,5.036,0.0,2023-05-12 17:30:01.150,0.018147589502527373,-0.006535505755953995,0.0776885476377774,-8.092196233333198
2023-05-12 17:30:01.200,-0.41,0.1,0.11,289.31,3.0,0.0,0.0,16.0,0,251.0,68.75,16747.043,20.4971,10.28,831.0,1.289,34.0,97.0,1996.797,0.0,0.0,9192048.0,296.604,40.70065250304,5.036,0.0,2023-05-12 17:30:01.200,0.027987446942016714,0.005453330046336936,0.058729512280559636,-8.092196233333198
2023-05-12 17:30:01.250,-0.4,0.11,0.12,289.3,4.0,0.0,0.0,16.0,0,251.0,68.75,16747.167,20.4975,10.28,831.0,1.289,34.0,96.0,2001.86,0.0,0.0,9197790.0,296.604,40.70065250304,5.036,0.0,2023-05-12 17:30:01.250,0.03423849984248989,0.01744216584862784,0.06955504477282959,-3.029196233333323
2023-05-12 17:30:01.300,-0.38,0.11,0.14,289.32,5.0,0.0,0.0,16.0,0,251.0,68.75,16747.308,20.5014,10.28,831.0,1.2879,34.0,97.0,2001.86,0.0,0.0,9197790.0,296.604,40.70065250304,5.036,0.0,2023-05-12 17:30:01.300,0.05119602767628112,0.02192981400457186,0.09174295282642153,-3.029196233333323
2023-05-12 17:30:01.350,-0.38,0.12,0.13,289.31,6.0,1.0,0.0,16.0,0,251.0,68.75,16747.506,20.503,10.28,831.0,1.289,34.0,96.0,2005.152,0.0,0.0,9196954.0,296.604,40.69798605568,5.036,0.0,2023-05-12 17:30:01.350,0.050164584839530846,0.031674825728890764,0.08154634200873295,0.2628037666668206
2023-05-12 17:30:01.400,-0.38,0.13,0.15,289.3,1.0,0.0,0.0,16.0,0,251.0,68.75,16747.41,20.5169,10.28,831.0,1.289,34.0,97.0,2005.152,0.0,0.0,9196954.0,296.604,40.69798605568,5.036,0.0,2023-05-12 17:30:01.400,0.04554433746376435,0.04141983745320967,0.10113429904053209,0.2628037666668206
2023-05-12 17:30:01.450,-0.37,0.13,0.17,289.3,2.0,40.0,0.0,16.0,0,251.0,68.75,16747.45,20.5128,10.28,831.0,1.289,34.0,97.0,2005.152,0.0,0.0,9196954.0,296.604,40.69798605568,5.036,0.0,2023-05-12 17:30:01.450,0.05282683320098791,0.04366366153118168,0.12215644235049064,0.2628037666668206
2023-05-12 17:30:01.500,-0.39,0.13,0.15,289.29,3.0,0.0,0.0,16.0,0,251.0,68.75,16747.289,20.5189,10.299999999999995,831.0,1.289,34.0,97.0,2005.152,0.0,0.0,9196954.0,296.604,40.69798605568,5.036,0.0,2023-05-12 17:30:01.500,0.03586930536719668,0.03917601337523766,0.09996853429689871,0.2628037666668206
2023-05-12 17:30:01.550,-0.37,0.15,0.14,289.28,4.0,0.0,0.0,16.0,0,251.0,68.75,16747.434,20.5221,10.28,831.0,1.289,34.0,97.0,2005.152,0.0,0.0,9196954.0,296.604,40.69798605568,5.036,0.0,2023-05-12 17:30:01.550,0.05196021570715931,0.0631536849798195,0.09183503143195096,0.2628037666668206
2023-05-12 17:30:01.600,-0.36,0.13,0.16,289.28,5.0,0.0,0.0,16.0,0,251.0,68.75,16747.427,20.5243,10.28,831.0,1.2895,34.0,96.0,2000.947,0.0,0.0,9195865.0,296.607,40.70598539776,5.036,0.0,2023-05-12 17:30:01.600,0.06369813347722758,0.04590748560915369,0.11339401781096145,-3.942196233333334
2023-05-12 17:30:01.650,-0.35,0.12,0.15,289.27,6.0,1.0,0.0,16.0,0,251.0,68.75,16747.714,20.5284,10.28,831.0,1.2875,34.0,96.0,2001.309,0.0,0.0,9191933.0,296.607,40.70598539776,5.036,0.0,2023-05-12 17:30:01.650,0.07679714476988975,0.03840629796280679,0.10490001480595824,-3.580196233333254
2023-05-12 17:30:01.700,-0.36,0.16,0.12,289.28,1.0,0.0,0.0,16.0,0,251.0,68.75,16747.526,20.5269,10.28,831.0,1.287,34.0,96.0,2004.522,0.0,0.0,9206151.0,296.607,40.70598539776,5.036,0.0,2023-05-12 17:30:01.700,0.061800073146648704,0.07514252078211045,0.07287599607473318,-0.36719623333328855
2023-05-12 17:30:01.750,-0.35,0.16,0.13,289.28,2.0,40.0,0.0,16.0,0,251.0,68.75,16747.745,20.5324,10.28,831.0,1.288,34.0,97.0,2004.522,0.0,0.0,9206151.0,296.607,40.70598539776,5.036,0.0,2023-05-12 17:30:01.750,0.07027883706354432,0.07738634486008246,0.08396995010152915,-0.36719623333328855
2023-05-12 17:30:01.800,-0.35,0.2,0.13,289.3,3.0,0.0,0.0,16.0,0,251.0,68.75,16747.578,20.533,10.28,831.0,1.29,34.0,96.0,2006.14,0.0,0.0,9206640.0,296.603,40.7033189504,5.036,0.0,2023-05-12 17:30:01.800,0.06136799299785478,0.11636639175735812,0.08289626396342518,1.250803766666877
2023-05-12 17:30:01.850,-0.33,0.16,0.14,289.29,4.0,0.0,0.0,16.0,0,251.0,68.75,16748.197,20.5389,10.299999999999995,831.0,1.2895,34.0,96.0,2003.754,0.0,0.0,9202900.0,296.603,40.7033189504,5.036,0.0,2023-05-12 17:30:01.850,0.08843263307700755,0.08187399301602646,0.0962296688719585,-1.1351962333333177
2023-05-12 17:30:01.900,-0.35,0.19,0.15,289.29,5.0,0.0,0.0,16.0,0,251.0,68.75,16748.048,20.5362,10.28,831.0,1.2865,34.0,97.0,2003.754,0.0,0.0,9202900.0,296.603,40.7033189504,5.036,0.0,2023-05-12 17:30:01.900,0.06120316765493311,0.10662138003303918,0.1030210640642763,-1.1351962333333177
2023-05-12 17:30:01.950,-0.36,0.19,0.17,289.3,6.0,1.0,0.0,16.0,0,251.0,68.75,16748.174,20.5386,10.28,831.0,1.288,34.0,96.0,2002.449,0.0,0.0,9214027.0,296.603,40.7033189504,5.036,0.0,2023-05-12 17:30:01.950,0.049135599199021274,0.10437755595506717,0.12171167788696809,-2.440196233333154
2023-05-12 17:30:02.000,-0.36,0.19,0.17,289.31,1.0,0.0,0.0,16.0,0,251.0,68.75,16748.122,20.5409,10.290000000000006,831.0,1.29,34.0,97.0,2002.449,0.0,0.0,9214027.0,296.603,40.7033189504,5.036,0.0,2023-05-12 17:30:02.000,0.049135599199021274,0.10437755595506717,0.12171167788696809,-2.440196233333154
2023-05-12 17:30:02.050,-0.4,0.18,0.18,289.31,2.0,40.0,0.0,16.0,0,251.0,68.75,16748.205,20.5395,10.260000000000003,831.0,1.29,34.0,96.0,2002.04,0.0,0.0,9233947.0,296.606,40.70198572672,5.036,0.0,2023-05-12 17:30:02.050,0.01146691364950092,0.08565724791886023,0.1272452297301231,-2.8491962333332594
2023-05-12 17:30:02.100,-0.39,0.18,0.17,289.32,3.0,0.0,0.0,16.0,0,251.0,68.75,16748.363,20.5411,10.260000000000003,831.0,1.2885,34.0,96.0,2003.558,0.0,0.0,9223621.0,296.606,40.70198572672,5.036,0.0,2023-05-12 17:30:02.100,0.022338213925740702,0.08790107199683224,0.11848280519059393,-1.3311962333332303
2023-05-12 17:30:02.150,-0.36,0.16,0.17,289.33,4.0,0.0,0.0,16.0,0,251.0,68.75,16748.092,20.536,10.260000000000003,831.0,1.2895,34.0,97.0,2003.558,0.0,0.0,9223621.0,296.606,40.70198572672,5.036,0.0,2023-05-12 17:30:02.150,0.05581873224828843,0.07514252078211045,0.12251694249054605,-1.3311962333332303
2023-05-12 17:30:02.200,-0.36,0.17,0.16,289.33,5.0,0.0,0.0,16.0,0,251.0,68.75,16748.23,20.5437,10.260000000000003,831.0,1.2905,34.0,96.0,2010.146,0.0,0.0,9243281.0,296.606,40.70198572672,5.036,0.0,2023-05-12 17:30:02.200,0.05478728941153804,0.08488753250642936,0.11232033167285749,5.256803766666735
2023-05-12 17:30:02.250,-0.39,0.15,0.16,289.33,6.0,1.0,0.0,16.0,0,251.0,68.75,16748.091,20.5488,10.299999999999995,831.0,1.288,34.0,97.0,2010.146,0.0,0.0,9243281.0,296.606,40.70198572672,5.036,0.0,2023-05-12 17:30:02.250,0.03021761515467991,0.05866603682387548,0.10935988051100931,5.256803766666735
2023-05-12 17:30:02.300,-0.39,0.15,0.15,289.32,1.0,0.0,0.0,16.0,0,251.0,68.75,16747.941,20.5437,10.28,831.0,1.288,34.0,97.0,2010.146,0.0,0.0,9243281.0,296.606,40.70198572672,5.036,0.0,2023-05-12 17:30:02.300,0.031413883334351966,0.05866603682387548,0.09943169122784673,5.256803766666735
2023-05-12 17:30:02.350,-0.37,0.17,0.16,289.32,2.0,40.0,0.0,16.0,0,251.0,68.75,16747.559,20.5358,10.290000000000006,831.0,1.288,34.0,96.0,2006.658,0.0,0.0,9239041.0,296.606,40.70198572672,5.036,0.0,2023-05-12 17:30:02.350,0.04511225731497043,0.08264370842845735,0.1111545669292241,1.7688037666666787
2023-05-12 17:30:02.400,-0.39,0.16,0.16,289.33,3.0,0.0,0.0,16.0,0,251.0,68.75,16747.853,20.5293,10.28,831.0,1.289,34.0,97.0,2006.658,0.0,0.0,9239041.0,296.606,40.70198572672,5.036,0.0,2023-05-12 17:30:02.400,0.02798990413825747,0.06841104854819442,0.10909145897648333,1.7688037666666787
2023-05-12 17:30:02.450,-0.4,0.18,0.15,289.34,4.0,0.0,0.0,16.0,0,251.0,68.75,16747.804,20.5282,10.260000000000003,831.0,1.2875,34.0,96.0,2004.727,0.0,0.0,9259066.0,296.606,40.70198572672,5.036,0.0,2023-05-12 17:30:02.450,0.015055718188517087,0.08565724791886023,0.09746066188063537,-0.16219623333313393
2023-05-12 17:30:02.500,-0.39,0.13,0.14,289.34,5.0,0.0,0.0,16.0,0,251.0,68.75,16747.689,20.5181,10.260000000000003,831.0,1.288,34.0,97.0,2004.727,0.0,0.0,9259066.0,296.606,40.70198572672,5.036,0.0,2023-05-12 17:30:02.500,0.037065573546868735,0.03917601337523766,0.09004034501373616,-0.16219623333313393
2023-05-12 17:30:02.550,-0.39,0.13,0.15,289.35,6.0,1.0,0.0,16.0,0,251.0,68.75,16747.491,20.5233,10.260000000000003,831.0,1.2895,34.0,96.0,2007.611,0.0,0.0,9255105.0,296.603,40.696652832,5.036,0.0,2023-05-12 17:30:02.550,0.03586930536719668,0.03917601337523766,0.09996853429689871,2.7218037666668806
2023-05-12 17:30:02.600,-0.39,0.18,0.14,289.35,1.0,0.0,0.0,16.0,0,251.0,68.75,16747.718,20.5329,10.28,831.0,1.288,34.0,97.0,2007.611,0.0,0.0,9255105.0,296.603,40.696652832,5.036,0.0,2023-05-12 17:30:02.600,0.025927018464756868,0.08790107199683224,0.08869823734110621,2.7218037666668806
2023-05-12 17:30:02.650,-0.37,0.13,0.14,289.34,2.0,40.0,0.0,16.0,0,251.0,68.75,16747.715,20.5411,10.299999999999995,831.0,1.2885,34.0,97.0,2007.611,0.0,0.0,9255105.0,296.603,40.696652832,5.036,0.0,2023-05-12 17:30:02.650,0.056415637740004076,0.04366366153118168,0.09237187450100293,2.7218037666668806
2023-05-12 17:30:02.700,-0.41,0.18,0.13,289.35,3.0,0.0,0.0,16.0,0,251.0,68.75,16747.358,20.537,10.28,831.0,1.2885,34.0,97.0,2007.611,0.0,0.0,9255105.0,296.603,40.696652832,5.036,0.0,2023-05-12 17:30:02.700,0.007773222451293582,0.08341342384088823,0.07643851857067686,2.7218037666668806
2023-05-12 17:30:02.750,-0.4,0.16,0.13,289.35,4.0,0.0,0.0,16.0,0,251.0,68.75,16746.964,20.5236,10.28,831.0,1.2905,34.0,96.0,2006.041,0.0,0.0,9258436.0,296.605,40.69798605568,5.036,0.0,2023-05-12 17:30:02.750,0.021903676580705966,0.06616722447022241,0.07814112638336222,1.151803766666717
2023-05-12 17:30:02.800,-0.37,0.16,0.14,289.34,5.0,0.0,0.0,16.0,0,251.0,68.75,16746.958,20.5123,10.260000000000003,831.0,1.2895,34.0,96.0,2004.513,0.0,0.0,9257583.0,296.605,40.69798605568,5.036,0.0,2023-05-12 17:30:02.800,0.04973250469073692,0.07289869670413844,0.09156660989742496,-0.3761962333333031
2023-05-12 17:30:02.850,-0.39,0.17,0.15,289.36,6.0,1.0,0.0,16.0,0,251.0,68.75,16747.073,20.513,10.28,831.0,1.288,34.0,96.0,2009.005,0.0,0.0,9260347.0,296.605,40.69798605568,5.036,0.0,2023-05-12 17:30:02.850,0.02695846130150714,0.07815606027251333,0.09889484815879475,4.115803766666886
2023-05-12 17:30:02.900,-0.39,0.13,0.14,289.35,1.0,0.0,0.0,16.0,0,251.0,68.75,16747.193,20.5287,10.28,831.0,1.288,34.0,97.0,2009.005,0.0,0.0,9260347.0,296.605,40.69798605568,5.036,0.0,2023-05-12 17:30:02.900,0.037065573546868735,0.03917601337523766,0.09004034501373616,4.115803766666886
2023-05-12 17:30:02.950,-0.37,0.17,0.13,289.36,2.0,40.0,0.0,16.0,0,251.0,68.75,16747.456,20.5369,10.290000000000006,831.0,1.2895,34.0,97.0,2009.005,0.0,0.0,9260347.0,296.605,40.69798605568,5.036,0.0,2023-05-12 17:30:02.950,0.048701061853986594,0.08264370842845735,0.08136999907973638,4.115803766666886
2023-05-12 17:30:03.000,-0.39,0.13,0.14,289.36,3.0,0.0,0.0,16.0,0,251.0,68.75,16747.71,20.54,10.260000000000003,831.0,1.289,34.0,96.0,2001.943,0.0,0.0,9258223.0,296.605,40.69798605568,5.036,0.0,2023-05-12 17:30:03.000,0.037065573546868735,0.03917601337523766,0.09004034501373616,-2.9461962333332394
2023-05-12 17:30:03.050,-0.38,0.16,0.15,289.36,4.0,0.0,0.0,16.0,0,251.0,68.75,16747.569,20.5452,10.290000000000006,831.0,1.2875,34.0,96.0,2001.802,0.0,0.0,9259243.0,296.605,40.69798605568,5.036,0.0,2023-05-12 17:30:03.050,0.0388612044144972,0.07065487262616643,0.10032903443695412,-3.087196233333316
2023-05-12 17:30:03.100,-0.38,0.12,0.15,289.36,5.0,0.0,0.0,16.0,0,251.0,68.75,16746.664,20.5285,10.28,831.0,1.2875,34.0,97.0,2001.802,0.0,0.0,9259243.0,296.605,40.69798605568,5.036,0.0,2023-05-12 17:30:03.100,0.047772048480186735,0.031674825728890764,0.10140272057505809,-3.087196233333316
2023-05-12 17:30:03.150,-0.36,0.13,0.15,289.36,6.0,1.0,0.0,16.0,0,251.0,68.75,16746.946,20.5317,10.28,831.0,1.289,34.0,96.0,2002.194,0.0,0.0,9260917.0,296.604,40.7033189504,5.036,0.0,2023-05-12 17:30:03.150,0.06489440165689964,0.04590748560915369,0.10346582852779887,-2.695196233333263
2023-05-12 17:30:03.200,-0.37,0.13,0.15,289.35,1.0,0.0,0.0,16.0,0,251.0,68.75,16747.206,20.5355,10.28,831.0,1.289,34.0,97.0,2002.194,0.0,0.0,9260917.0,296.604,40.7033189504,5.036,0.0,2023-05-12 17:30:03.200,0.05521936956033202,0.04366366153118168,0.10230006378416548,-2.695196233333263
2023-05-12 17:30:03.250,-0.38,0.1,0.16,289.36,2.0,40.0,0.0,16.0,0,251.0,68.75,16747.155,20.541,10.28,831.0,1.289,34.0,96.0,2005.35,0.0,0.0,9260142.0,296.604,40.7033189504,5.036,0.0,2023-05-12 17:30:03.250,0.05103120233335939,0.01218480228025295,0.11186775292727265,0.460803766666686
2023-05-12 17:30:03.300,-0.37,0.13,0.14,289.36,3.0,0.0,0.0,16.0,0,251.0,68.75,16747.268,20.5419,10.290000000000006,831.0,1.289,34.0,97.0,2005.35,0.0,0.0,9260142.0,296.604,40.7033189504,5.036,0.0,2023-05-12 17:30:03.300,0.056415637740004076,0.04366366153118168,0.09237187450100293,0.460803766666686
2023-05-12 17:30:03.350,-0.36,0.12,0.14,289.35,4.0,0.0,0.0,16.0,0,251.0,68.75,16747.477,20.5439,10.28,831.0,1.2895,34.0,96.0,2000.901,0.0,0.0,9258582.0,296.604,40.69398638464,5.036,0.0,2023-05-12 17:30:03.350,0.06831838085299413,0.03616247388483478,0.0938060607791623,-3.9881962333331558
2023-05-12 17:30:03.400,-0.35,0.12,0.16,289.37,5.0,0.0,0.0,16.0,0,251.0,68.75,16747.208,20.5346,10.28,831.0,1.288,34.0,96.0,2005.957,0.0,0.0,9260934.0,296.604,40.69398638464,5.036,0.0,2023-05-12 17:30:03.400,0.07560087659021769,0.03840629796280679,0.11482820408912082,1.0678037666668843
2023-05-12 17:30:03.450,-0.38,0.15,0.15,289.38,6.0,1.0,0.0,16.0,0,251.0,68.75,16747.101,20.5314,10.28,831.0,1.288,34.0,97.0,2005.957,0.0,0.0,9260934.0,296.604,40.69398638464,5.036,0.0,2023-05-12 17:30:03.450,0.04108891543091958,0.06090986090184749,0.10059745597148012,1.0678037666668843
2023-05-12 17:30:03.500,-0.4,0.12,0.14,289.38,1.0,0.0,0.0,16.0,0,251.0,68.75,16746.989,20.5207,10.28,831.0,1.288,34.0,96.0,2001.897,0.0,0.0,9252629.0,296.604,40.69398638464,5.036,0.0,2023-05-12 17:30:03.500,0.029618252466723394,0.02718717757294675,0.08914300180462877,-2.9921962333332885
2023-05-12 17:30:03.550,-0.39,0.13,0.12,289.38,2.0,40.0,0.0,16.0,0,251.0,68.75,16746.506,20.514,10.28,831.0,1.29,34.0,97.0,2001.897,0.0,0.0,9252629.0,296.604,40.69398638464,5.036,0.0,2023-05-12 17:30:03.550,0.039458109906212846,0.03917601337523766,0.070183966447411,-2.9921962333332885
2023-05-12 17:30:03.600,-0.42,0.13,0.11,289.38,3.0,0.0,0.0,16.0,0,251.0,68.75,16746.513,20.5151,10.28,831.0,1.288,34.0,96.0,2003.244,0.0,0.0,9253221.0,296.605,40.69931927936,5.036,0.0,2023-05-12 17:30:03.600,0.011629281796181945,0.03244454114132165,0.05675848293334829,-1.6451962333333086
